ReviewAuditID,AuditID,UserID,RiderID,RestaurantID,ReviewID
349,8db9b757-238d-474a-8399-2fab03f7d9c7,39563,32,175,6388
350,4cb92865-b636-47e5-a235-9b407b3c9cd0,41292,947,6474,3710
351,fa9d86d7-b4fb-447e-893d-2bda9817fad0,33312,491,4298,827
352,173b8fa5-12bd-411f-8732-d1d4763ee810,37437,909,1485,1591
353,59d71a6f-f7d9-4c89-8a8c-692013e7acbc,472,284,7287,6235
354,d2567313-3093-4c23-8fd9-b2f8e849ace0,9872,108,6808,6238
355,68c4e894-045f-4853-ae47-2c2b087912f6,44001,422,5490,7535
356,e58e1e03-27d2-481c-977c-161026ceefa9,39955,745,8457,2271
357,2adf38ed-6f76-4aa2-80c4-20a1dc3d4e64,8865,296,879,9704
358,1845c4c5-e1c4-4fbb-888d-2eaef56ba1aa,15229,57,5482,7204
359,18a6d6bd-5420-41b6-9862-e9944b060f10,45938,755,200,4727
360,aaa79d3b-f156-44a9-8087-0aaa1f91919c,2028,745,9167,1063
361,232c048a-1665-4a98-94d5-7f0c41239a80,17311,155,621,2840
362,9b702861-b6db-4e42-bc8d-afaf7ca37431,25691,182,6277,2770
363,cc11a933-965e-4a75-8775-4c2fba2c7409,7380,328,4414,6606
364,2fa54346-5cef-4999-af28-a3bd0c413a75,22124,721,6516,2677
365,010dcb06-d34a-4040-911c-cdc47010a987,22362,950,1823,8646
366,29ac7ef4-43ef-42ea-92d9-39042d376495,34844,265,633,5456
367,b5946c2c-e168-4f9b-82a7-768053b6b7da,30456,108,7000,4197
368,8db05527-090f-4efa-846c-ed06c785e81e,39162,834,2295,1381
369,2eb39b72-c79a-4bf5-9ec0-ef96a6721758,9475,605,8569,3323
370,52ea2430-b28f-495b-a8f1-7dfad3e5b6e2,10857,212,5823,2109
371,e6fe930f-7566-4c94-852c-fc5d37d58918,21516,417,4676,5121
372,2e6662e6-7262-4713-a72d-8761951140f8,32048,108,4241,9897
373,64980e9e-f4b3-452f-8b01-b457f268340c,18663,916,8055,347
374,d6ecf870-8402-448b-bb2b-c6c9b25126c3,30990,277,9828,5968
375,9d7060ff-9942-4a10-84ad-2132d89c0f6b,20357,429,2039,3713
376,c5e8dbab-57fb-40e0-9865-d735d25825b1,40699,542,7212,5809
377,227b9e2c-df7d-43e5-85ef-4bdb54de1d17,30155,294,9234,7656
378,f4d7e89e-5542-4510-a449-b1ddd37ba69a,13035,724,7569,7769
379,477dd671-e1aa-441c-b168-cc36d57df739,31604,834,6409,8230
380,9c977823-04d1-43cd-96c6-593fef5678e0,13422,130,1580,9027
381,b5377c27-0477-438d-bc7a-b5c7ad01cd04,9940,151,6712,5813
382,7eeb3794-c5ed-44dc-be5f-c503c616912f,33819,86,9391,3405
383,96f91716-b7aa-4be5-af9b-01abe7f56af5,39842,23,656,8076
384,c9b385c5-7510-4736-a98c-4718c18b6f8f,22697,665,6372,7423
385,3cf8d5b2-8017-441d-a38a-a44e4a9dc8cc,37099,315,1396,1998
386,b2db43c4-5c64-425a-b07e-c979620e78a7,15247,936,2161,1161
387,02bdf450-8741-4da0-9e12-6517efae4091,7938,378,3313,469
388,69e3489a-6aba-4d83-b6a4-35d962f319ba,6162,655,5068,6103
389,cb5b164e-421a-48cc-986e-c96247f4cf5d,33712,211,3463,8398
390,6cc1bd3d-ccb5-4e88-b159-627de96f2345,8511,149,292,4533
391,3bb324a6-6e3d-44d4-9008-868d66203330,43277,679,2186,4828
392,41290a8e-4940-42eb-bc83-ecab688fabc8,4084,302,3561,3348
393,920bd593-4768-4590-8766-9fc22c7212fb,19375,80,7795,4689
394,efe2e3d2-f6ae-4fb1-add5-187c239589d6,45372,96,6363,5952
395,40bad52e-cbb8-4ef7-b19f-4088d79fb65c,34512,139,4717,627
396,4cfb6ab9-2679-43ba-8352-28b80b5de598,30899,234,1853,348
397,ddc68088-2144-4247-af56-9811bb53a2b8,27984,647,9206,9687
398,eb292fb4-5c88-4aff-aa4b-9eb7ee8cd604,19824,807,4839,2882
399,3abf9cbb-3b0b-4074-938d-b8a480d0b652,6739,643,5507,9416
400,478bd4a7-ff35-43b9-8b46-23d83f8eaa2b,32162,853,8302,4817
401,8ed90206-dff5-4594-b5d1-e55238fd4cae,28524,922,6077,8442
402,12842ab2-7a3f-4a8a-9d79-796e3ffe2548,19607,73,5785,35
403,ab2bba85-c1dd-4171-9504-a06cdba87759,17633,572,6406,9321
404,7c6a304a-665c-4834-a9a1-f586e881b2ce,9930,962,200,7953
405,fbe936c6-320e-458e-8ec2-3baf06558d71,1477,456,3089,8866
406,4088237d-5c79-4b50-8124-8f0e4998a2bf,18769,625,3429,8585
407,ed41fb3b-1c99-4c3f-af69-7e57c073035e,18885,323,9799,3953
408,2d4a2c4d-8ad2-4741-ac22-e4ba415320fd,35773,552,5962,6916
409,741545cb-7437-447a-82e4-5c58a4fac667,27434,756,3936,3327
410,b91331ac-de2b-4cbf-acb1-52429b4447b7,10263,213,1016,7084
411,ae100988-c4be-4af4-95f4-6305426d9a5c,6695,349,6442,2670
412,0e4e8bd8-df9c-4d89-bdf2-94de4c66b7a2,43160,501,1301,3285
413,f8b04a87-d852-4e8f-afc5-1b8d2431d76a,25440,593,2008,6987
414,2ba1f348-79a4-435d-963f-bdf1e7b35077,13253,964,8338,8512
415,7a24e9cb-5549-4ed5-9d95-2ace8b2aedba,4602,430,8771,9344
416,cc0a76f3-d85f-495a-9e0c-2eb0cfd55803,4725,2,3593,1671
417,9c108cb2-dc4c-4a43-90a4-9fc5dbbf9649,1759,769,7710,6336
418,9b13f7d2-1b92-4405-91ea-79f17053bcdb,21178,467,4778,4889
419,ef68f52c-2cfa-429f-a9ad-4d4e36de5dbd,12841,137,3633,3372
420,2162ddb1-75e6-4ce5-9e66-462c665ca6d1,42961,270,242,5343
421,e3e58fcc-3d65-4995-9b7b-8011a68fdef6,47114,830,4833,2447
422,1ffc8f1c-4e3e-4fd6-b95c-7c89c707b943,8317,726,2648,1708
423,75389ead-e162-42a6-b889-a6ee9de1e9b2,14892,615,6131,5082
424,5665588a-2059-45b3-b6f8-3b0020177084,12834,457,5565,1248
425,6e89a07f-9bc8-4235-930e-39b384e81f4f,15845,262,404,2598
426,5546468e-70ea-42fe-a8df-6159af12abad,23754,571,9859,1817
427,1b0165ff-0d9e-4a61-a125-fdfdb94736af,14372,800,7410,4075
428,8bf882fe-0acc-459b-baa6-ae267ed67c73,26690,555,6023,2792
429,1d530ea6-14e3-44d3-ab4a-0fc8c732d00b,47975,132,9269,1231
430,3e509a92-2dc1-459f-b447-bde89c208c84,39194,741,219,9041
431,08ee4b03-1dcd-4e45-b1b3-6e60c6b4c6be,6832,841,2861,6028
432,b420123b-7f84-4f91-a613-4c72693000cb,48534,745,9258,3779
433,04fa94c5-44f5-43aa-911b-fc65aecdff5a,10040,744,9453,7994
434,71e65c1f-2b31-430d-9e9c-665064fb142c,15358,307,2924,5945
435,55a17747-634e-4415-93c5-ef776a194b63,33536,695,6875,1997
436,13fafe54-4687-45b8-94a5-1f7384cdef7a,24404,460,7093,1582
437,a3a2cef8-471f-4483-a49d-836798b514bf,40318,631,8004,3709
438,99d1ad82-8f3b-4c36-a8d7-3cbd2704e321,42244,222,1411,3507
439,ef837e26-6e15-4e78-b9b2-d9f7f0d5ec09,41208,853,9582,6968
440,159df02a-4c0c-47b3-85a9-2c0ec23c1b63,30827,535,5459,832
441,635a94d2-cdb4-4bb4-8e95-65d1bffcea17,28278,379,3823,2094
442,ea52f596-e70b-4917-af3c-917dd83d392d,12379,585,5593,8720
443,09d1b39e-69f7-4eba-b45a-9c02f9596982,32781,783,3391,910
444,eff9e9b1-3ee3-482e-95c2-1537e1980ddf,37506,819,4431,610
445,a69c2e32-c4a8-4619-b29b-a1edd4597f9e,36989,99,9481,7345
446,1f91c433-b23c-4b4f-9fbb-d7ac5997f654,35102,29,4212,5438
447,16e9e836-71b2-45e2-b2b9-25876fffd60a,35695,572,4327,6606
448,f05d555e-bfeb-4da8-a5fc-0ea0b1ec31c1,39755,330,1364,469
449,e5257922-75ad-4272-b981-64163738e052,31653,289,7305,7428
450,a74cca03-06f9-498c-80e7-c5044a98427d,36759,348,1396,2804
451,6fa81676-6ac5-49bf-b711-f21a78eea9a2,46751,175,8924,1204
452,8fc9386b-b3d3-4e67-997d-5f450fca5d97,18389,649,8464,6910
453,d763a36a-cec6-492f-8966-baef1da35cb2,12980,932,9255,8948
454,d29f78a1-78c1-46fd-a677-101868aefae3,13258,272,6456,3816
455,1b84c79b-60da-4c84-b0e7-db1cd8cd9a92,17297,785,3068,4735
456,ab279c37-9e68-49cc-9bd5-369887fa9940,22191,410,1081,6268
457,33003ba8-2327-4140-8420-0f046d377688,41041,859,8152,8
458,97b2a9e4-1cef-468f-a986-aae988eace1f,16639,640,6121,9994
459,a57439a9-d9e4-4464-ab3c-ffd3a9e8b30a,4941,944,4617,635
460,a84582ff-ad56-4501-97bb-6496ee7e832f,16310,598,9542,3286
461,a7862751-ed19-42c3-97d7-5912774c362b,1835,598,4776,8655
462,f2a34e5c-ab77-40b9-8f77-cd1bb1194844,15559,478,721,7747
463,aa893fd9-815d-4336-a065-e63eb0d9f42a,12328,668,8522,6236
464,746dd1a8-2b98-4011-a2af-cfe660857210,19518,845,7192,3067
465,e4e063ce-025e-47f5-8b69-7847548da473,27519,809,5362,1789
466,437d8865-023f-4df1-9806-ce6c24c420ab,32486,593,9996,4243
467,28ef31b3-cb23-4bab-bbd2-0ba04035ee35,7682,278,9608,7313
468,de634872-bf76-4be4-b19b-74cf2b561d4d,5729,641,5874,1178
469,a86b93ed-c3fb-4df2-9b54-d9e195b01045,8847,787,1622,9358
470,91393af8-0942-4daf-ac43-9cf88f20c30d,31333,353,1761,5088
471,aa41ca92-e2e4-4524-bb19-6285f755351c,35647,455,3258,9020
472,0680327c-7ae7-451c-8ca4-dd2cc8c686f2,40108,856,4232,1923
473,2f2bb28a-65a7-445f-aa27-6c299ef7ff97,35637,656,8808,5890
474,7a04ee3b-6b49-4ce5-8c1d-31366ccba664,47095,362,4967,9864
475,7a6bc7cd-34df-48cb-beff-2b22938c441b,39710,264,5077,4005
476,0903e70c-fefe-4620-9b78-b42bda5f10f4,38915,890,2203,8832
477,87d8b10a-1f3a-45a1-b0c9-3fd951afbaa9,41476,504,5609,5894
478,f0dbe5de-9888-489e-ad6b-a1ea77bf0455,3561,561,4523,5088
479,c0bcbc7f-79ef-459c-807b-9aa6e269647b,8438,18,9904,4803
480,7f1503fc-6e08-43ca-928e-a27d646a0be7,41120,729,8439,7021
481,efa943b7-8d57-45a2-8571-6d1307cf95b9,19256,598,5815,9164
482,842bb39a-624d-4fe8-b1e3-6e85e5b09996,21878,254,1884,1981
483,255dc17f-5fce-48c9-8b89-830e76d1a8c6,18662,291,965,6454
484,b6666c4f-7980-4243-8cf9-e5c69e8b74b1,37661,610,2946,1639
485,37862f74-94a5-41c7-826b-5653abc0927e,15456,491,9760,6077
486,5fa30e33-a40d-4d3f-9c74-f41804137a23,23352,10,9922,7009
487,57246f0b-b23b-4072-872a-b0f6b2ce9f32,48515,145,392,3483
488,7fb9c3ae-06cb-43e2-bb6f-f280c9429613,41763,837,9833,6919
489,718be84b-f959-45f3-be51-4c2cff7b0173,31506,35,2247,2873
490,a6de6e71-1635-48d8-b14a-f95262a92c93,19651,729,8215,5941
491,a8bb3dc2-1122-4ded-ae18-95bf447c2ccf,16151,598,6900,3054
492,baa9a918-fdc3-439e-b29e-8936e98df1d6,9566,394,1263,311
493,1807c79c-ec5f-40be-ac49-06e90a0d6fa1,20264,148,2897,7454
494,e6c2ff97-8f73-4fa5-b6d6-4d9cc8c97349,15596,831,1381,1251
495,ba1e8a61-0858-44fa-afd2-1b4f3444dc35,7385,613,1618,6343
496,cd3ad17d-6a43-43d2-8fc9-c0965dcb2d47,21062,886,4955,1080
497,0bb4ef64-4670-4a85-b8cf-43baffac3811,43467,774,1122,9069
498,f528c1b8-457b-4e97-b03e-2eb91a224858,10356,340,371,7400
499,cdd52732-1459-4c81-92ef-13f0e6254b54,3361,505,2618,7688
500,ebc6d893-2bdd-4ca4-9771-b00a0b7ca721,445,758,580,7509
501,ce10db1f-9178-4543-b293-1438fe8e835c,14971,839,32,4877
502,ac009fe1-7e72-4336-900f-9727da3043f2,8973,988,8080,8341
503,f9af1828-ca08-4a35-8982-cbbe5781937d,18502,890,3912,2828
504,97e1985f-54be-42dc-9d1b-c69d68e937d0,3967,548,6775,2727
505,b444710b-8d22-4914-abb8-fa618223c1b1,2676,394,8516,6986
506,7093629c-e72b-44c4-8fb3-7488709af6f6,6800,151,4033,8963
507,692c92dd-e4b3-4f8d-a526-cddbc6c9c04c,6222,587,9129,7259
508,2815644b-6ccf-4b5a-bc00-ef9f073c9a1d,25863,368,4353,3112
509,a5d38557-f4ec-442f-af52-f43800def965,15395,719,1088,9607
510,27aa5956-8ba1-4619-b0f1-42288974c6a5,20472,465,982,2964
511,bdc12115-c17b-4903-9475-787233a8d232,42962,238,8003,4943
512,deae4b60-0ccb-49f8-94ab-b96c87a773a2,39584,363,2072,8093
513,a08b62d6-5213-4a9e-813e-7366728b0087,19446,657,7390,810
514,af504810-a427-4a0b-b995-3c898bda76b5,19186,336,4879,7326
515,ed0c750f-20fb-4c35-8f2d-a0e905a37a6f,1957,2,7933,3360
516,167d484b-b76c-472f-9c4f-7139c40ab4d2,42557,93,3391,6129
517,f393c6d0-b7c9-437c-a0e9-c4e7ec480e7f,5971,630,4087,3500
518,2c6d62d8-6a11-4e2a-94e1-00478b17622d,20938,159,7583,8910
519,bd75c7fa-57d4-47da-b23d-fcd3a03cf1f9,38425,610,756,6348
520,a6cd5983-44bf-4c8a-9b6f-8722528e8b7f,7000,605,3863,4929
521,21b87ad2-cac0-4ae1-98d1-a20af2ec0abe,32402,711,909,4021
522,5e75d715-fa4b-4beb-ae0d-a9a9d5e478f4,41801,649,2137,1771
523,f237a6c3-db28-4bdd-a034-fb9ad1429220,42931,443,8916,1226
524,814bcce1-03e8-45de-aab5-3c9be454a246,42521,92,1034,9714
525,2a3eda6b-ea70-4dd0-934d-9923178808d8,33628,66,9173,8460
526,e45cd7ad-c8e6-430b-9abf-a0161b4d0b84,30270,324,9402,7500
527,2a6f08c5-124f-4634-b7d7-1ee5803541a7,47483,840,5186,1731
528,0e1243c5-e62a-45be-b13f-ecd797d58e63,15218,732,2159,7818
529,6617a40d-3f6f-4e92-9b74-f1b9ff692754,17155,535,2013,257
530,5b11337d-3b07-41a4-8a56-7da6a058ba77,21115,496,3698,8186
531,c8f93395-7c5b-41f4-a472-210b1ec87c86,33082,664,3913,7643
532,24b2235f-4d89-4b1d-8848-55a8686b5a58,31870,729,3687,1635
533,1a2ca522-9cea-45af-bf9b-a5ad55b2f780,28456,389,891,5577
534,2ee73ff9-33fc-4b5f-9b84-71e7e2a6c6e5,8365,823,9159,5772
535,744f0d28-2724-4a76-970d-bd8dec7115d3,49927,883,7105,7461
536,62d3e86b-c6bb-46b4-8434-429f4c647b2f,31580,16,577,8654
537,c48b08f4-dd56-4b59-af87-26e12435ceff,2102,358,181,301
538,8ec5bf86-081f-47cd-a667-a934f44e745f,31324,546,6394,3793
539,02389603-006f-43df-90c6-84c486b5ff36,18105,704,5122,8813
540,20af8ecd-7804-45bd-8c8f-38e9ca01e111,41994,213,6117,8968
541,075e804b-8286-4878-bf07-95ee6baf8b45,237,234,2779,3420
542,f88df170-c935-4be1-8de7-edf6c532b9ff,29536,242,2224,1079
543,89e985b1-dea8-49ce-b083-9a241581d3ec,37617,214,1489,974
544,002d3651-fb3d-45fc-8270-9bffa0e96c77,31821,143,5840,7358
545,bc03d8a2-d7a0-4fe4-9b9b-655aaa691874,18923,267,5526,37
546,8d872e04-5ed2-41db-89a7-9b1718200f2c,26144,989,344,6424
547,86f39c59-055a-467c-9265-42a10c078e86,6451,388,4980,2245
548,d257aa13-1514-4ecb-8051-4865b3890bde,3094,75,6324,2649
549,442c0539-7797-43d6-bd88-3c6074443e04,14824,179,3584,5382
550,d5c2f916-6b04-4fc9-83d4-fed1c0bbe411,45298,674,9864,7480
551,978b76a1-f027-48ae-b689-b397b7752f0a,21072,618,9454,2388
552,5ec1f2b3-a598-4083-8247-aa6fb0f821b3,22757,740,8240,8385
553,9a26cb29-7fca-4f34-b496-c4ec37fbc678,48130,673,3586,2145
554,fcb4f607-976d-4f6d-b6bc-c0511d53b18f,11089,951,9668,9265
555,b5eda80b-6fda-4b0e-9731-e0de1b83e3b5,1707,533,510,2867
556,b8a1fb97-6a26-4865-9b53-b9302fd46c7a,7959,200,7930,4092
557,6f9ebf83-0296-4e1f-8627-7eae64ea797f,32135,119,3221,4039
558,15981c01-8d0c-4811-8351-ffc21739964a,11236,590,7016,9761
559,fd92440e-8afb-4af1-8d5a-53b6e4235cb3,7909,977,1974,2018
560,5b471100-f614-486e-a2f1-ad535f11406d,17883,130,2631,186
561,b1eb816f-fc12-4bbd-b632-ffb97c323251,41841,500,4232,6922
562,5cfce187-c9ca-474e-b355-e92e6d59c5ba,34673,552,582,7181
563,955f91f4-0d5b-451b-9741-0112f9a15fc3,5457,352,418,8508
564,cf707eab-825c-4e4e-a7d0-15a6f8f1c9f7,27706,333,4543,8442
565,d0ba7106-9d74-44f4-be0b-0690a548cffd,32919,872,629,6500
566,a20118db-85e8-4aad-bc6e-6ed5b3c6d363,37,234,7307,1213
567,a7c07cfc-79ab-4ed0-a28f-78362688b5c3,36030,103,800,4827
568,765b6c27-5b8b-492b-8d71-03ff1dc99a05,38327,914,214,8880
569,91331d2d-6b86-44bf-ae24-e1ce81dbc447,31451,813,8539,2472
570,cf6e8969-5851-4830-b079-0cd735516a8b,19484,519,9101,2911
571,e8b15c19-a532-41a9-b1d0-5b75faa22718,8589,15,6448,3578
572,ce939aee-a1b5-4899-87d0-2e506a7de1e4,41420,135,1206,7840
573,2b3f2b4c-e52a-4cc5-bb54-0e89a1066a9d,10397,622,3317,1473
574,2e3fb6ab-4eef-4484-bc98-c89858eeb4e3,9819,964,5080,3151
575,2379df0b-3e01-49f1-95ce-6d4dcfa9290e,35856,769,6826,1703
576,c8fbf641-2acb-45e8-8d92-fc85fa2c4604,5902,97,4094,2655
577,c5b5e3a9-6c0a-4de8-8404-a6c2e384bef6,28683,792,1550,5519
578,b9c96153-e204-468c-b659-4fab701a8cd7,921,383,4717,3367
579,f564f260-1ca1-4e91-b4ba-d5e1e0527f58,16736,780,273,6713
580,4da87f0a-41dc-4d39-bc17-9580f635e8c5,32481,348,6408,6405
581,b1268c4e-7a97-4ff1-b6da-6e785f23ae0f,46809,740,7725,3602
582,b2864540-82f7-493f-a521-852feaf16b7b,29746,730,8573,878
583,0abf2366-2e0e-4c2f-8e6d-22e375b7c147,19405,212,4424,6063
584,14958f90-0f24-44de-87a6-359358456c86,31378,324,5970,9886
585,09622e10-17d2-4885-bd0c-0e0babc9692e,29766,742,3303,6136
586,00f1585d-31c1-4fb2-bbfc-2101b144ea40,31336,451,3142,3178
587,07a4a317-b8f0-4319-9bbe-50914f1edcf2,30938,294,3966,6638
588,df8a50dd-39bf-4c9d-82bd-3275cb0908e7,23048,269,9404,1033
589,52013465-b59c-4460-8619-d83b5727a6a2,22939,196,5366,3421
590,fd93309a-d791-4ab7-90d7-0f4971a0c318,48742,322,6151,4499
591,dfaa1b08-61e1-41a6-b237-3987f6ba13a2,26032,22,7159,4249
592,a7d52943-99e7-46de-ae5c-532d4086dc8b,19927,69,5799,7240
593,b1bda6ed-e9be-4db8-9285-20196ac7694a,41326,114,1,28
594,b486543a-9ba3-420c-b64d-6263975c8b93,11032,476,4130,657
595,d29086c9-2b7a-40c3-8b18-58b2756a8afa,20945,247,481,9196
596,adf7e218-8240-48b2-87e2-992d678ebbed,17968,864,6226,3820
597,1d648caf-06a9-404e-a357-c60c56d0b044,37717,406,9747,6155
598,c3bb66b7-d385-427c-a38e-1d10f4c7d6c7,15015,493,5819,3273
599,9861a608-993d-4969-9ca0-806ef1f00230,11781,923,1285,156
600,66700ddc-f37c-43f3-a504-696e86bba649,10295,486,9174,4382
601,e5990299-a64e-4943-9d9a-1645f1cf0175,19159,549,4326,6426
602,5148a6cc-d99e-45ee-9909-e2e780b68b30,16663,456,6891,3161
603,4f102957-c667-4e73-98d8-2d1eb4e94890,14159,352,5290,6284
604,001a34f4-6748-459a-b6d4-327f9261f1c6,12518,63,9147,7113
605,9e743825-0012-433e-82f4-28ffd55938d5,6852,819,5091,3325
606,6cdf05cd-a686-487b-bdbd-51c5f3569809,21657,67,9169,1401
607,4184d18d-1629-4a22-9498-c56038134a4f,32675,522,4016,2318
608,56cfc153-3641-475f-81a5-840ebb6140e0,20370,928,2576,3474
609,3fb35147-b7ac-4f31-ab83-a68390b43241,46308,989,8545,8425
610,fd3f5784-1f2d-48a1-8ba9-c70a490e3608,8667,897,3798,618
611,2e3e4a4c-0d02-4657-a5dc-7d18296e7d77,766,883,2812,9500
612,076354bc-4c3c-45c9-a1b1-3a3f28ca5656,2712,771,5601,6109
613,17abefb4-c021-4603-ba80-6581e7d7555e,3660,480,8613,5529
614,7ae39d84-5a72-41b5-ad5c-e03792e3d692,7122,906,3509,8204
615,651dd9ed-8c1f-4f1a-a5d3-8e68e0f2f8a4,17268,262,5216,529
616,7916f559-907c-47cb-9eef-edde5713a198,294,755,8067,2446
617,baeeb167-dc32-4b85-810c-0563dbe91ca6,28335,543,6478,4759
618,f7020a22-b488-4104-a93a-8ac517ddc468,6976,976,1927,3972
619,95eddd88-da7b-4312-b854-72d9319bda07,45455,285,6713,4199
620,f19b4705-393f-4075-bd4f-14ec422063e5,10978,806,7834,50
621,26cb4a19-98f8-4efb-9a3c-7e2e1e53abc8,2560,21,5076,2145
622,b275f55a-8ecd-430f-9523-d89703ab4c8e,29761,660,1068,8287
623,d397e748-a553-4182-83ab-974ca19ddb4a,39373,460,8847,1204
624,449e2bcd-c684-4691-a0b4-2ecb8a6f0353,47703,15,1810,1106
625,825aa585-43a9-4060-90cd-0c7c80e40a00,36586,927,1997,7307
626,87d9d20d-c8d0-498e-85e8-7d1bd5955cd6,33871,586,8984,1901
627,239e8ebf-eca1-4452-8e2c-fe21d4b79b05,30349,358,9702,7321
628,24fc16d1-245b-4684-acf2-b74b25a1102b,3951,743,2630,3503
629,248cc0d4-4233-402f-8936-0ceb4dfc6ac2,8808,353,9600,6025
630,29937189-66e6-49ae-82d3-cbe086d941fb,41198,29,728,8896
631,7356adc0-467a-4098-b835-9ecc73d5a10c,18208,600,5383,658
632,8021bf66-9249-40e1-b8a1-e95626e0c0f5,24971,662,7263,8969
633,edad5d21-c20a-4183-9c38-adea8c09c89f,38729,653,6863,4642
634,5a143064-bdcd-4c0a-a669-c52e09b081be,4647,419,1068,6481
635,61559e6e-af26-4389-bc10-c53a266d67b3,6277,619,5237,3783
636,d7adef4f-8df8-4e1b-9518-5592bdb75c04,14341,197,7001,9847
637,863021ff-2873-4f12-a635-b7316e73ebb7,35553,754,9614,7544
638,5d6a15ed-9f30-4fca-abf5-6cd4e3093a7b,12112,43,1390,8665
639,f6a1f982-a112-4db1-82ee-52240163d880,35455,553,7536,4418
640,f969ec43-ea69-4e38-9394-e598fd1dd943,7479,299,5883,1188
641,d40ba28d-d0f3-4a83-b3a8-ad43edb4517a,48845,954,8478,56
642,3f3c0517-e0c2-491c-9dc1-cd1f581f3f8d,19755,314,3043,5677
643,7f4fb207-a909-4fc2-b66b-c526d9c41c11,8303,213,671,7405
644,ba1f82b4-dbd5-4f62-9fa6-52add9705786,8189,498,2594,7744
645,95f8f500-0670-41be-ac10-d5640ab1c5aa,29847,365,9188,4851
646,0f37631c-7a8f-4c25-92b9-5643e29b06d2,33558,980,479,4655
647,9afc7560-a8e8-427b-8c0c-bc8be5e56959,40193,988,5328,6646
648,874dc621-0a3d-447d-a54c-42331afc053d,13669,203,9945,8906
649,65efb6fd-cd4b-466a-9252-39a7da1eb400,35593,32,3819,9393
650,d2d06e2b-843d-415e-9e36-b76fe5663db5,11151,25,1122,1394
651,b887dc92-46cf-4612-8aa6-7c3bdcdf9913,13898,524,892,122
652,9cb32f16-9476-4fe0-a3b1-06d03452129b,10847,581,4270,5073
653,946f9383-3fa0-4540-a9f1-46db4e3f75de,3847,123,1471,5094
654,87e86622-a2be-41a0-86be-17ef522a03c1,5759,198,1632,9629
655,521305b7-be00-423a-a6fe-0629d621db1e,12186,687,5500,3059
656,56ac04ba-10e5-48d1-83bf-80207f4d07fe,21282,308,1163,6358
657,2f8251d9-75b1-4ce8-94e5-77db42faf1df,35406,939,5522,8219
658,3c7b620d-2791-402b-bf02-8c8cb23c8d3e,15874,750,1517,4581
659,da70680a-d4d8-4100-8372-a7871107f98b,1301,894,3348,4782
660,144399db-a9ab-47ea-95f4-7daeff81b0e5,34426,443,512,2724
661,289246cf-db6e-48a4-83d1-61dbae595ddb,33239,435,9280,1540
662,e57f18fc-a893-46c0-a3f3-b9889bbcc41f,8019,489,8915,7105
663,81db5d54-c81e-4d36-9c4f-c5d91a75fbb7,14992,942,8519,7803
664,59f0506d-fe4a-4d90-a6e6-56656bcd873a,15216,19,2576,8447
665,00025810-e54b-462a-ba18-adc3f618625e,43939,820,7096,2398
666,1ed47892-1754-4b69-bc68-dbf8f4e41350,12685,522,1187,3694
667,ceea083a-025b-4366-a5a0-e2a51a4ff14d,42450,544,5666,1703
668,5214efb3-3a0c-44ac-bf22-ca73f2f57a38,11162,365,6361,5336
669,2afa7cf4-1881-4b3e-815c-9055a131be82,1742,675,6263,503
670,eff11595-302a-46b6-afc2-3cfaa6ec1fa5,34845,809,6698,5352
671,04f42204-a9e1-4a2b-9bdf-9b1bcba24099,22691,771,4385,6703
672,562ec221-6893-4c2d-b919-f768fdb3c6ac,21217,16,3138,6182
673,6e557cf4-25ff-4730-b154-540f168c0ce8,22684,957,4051,8323
674,ef8ceb07-daaa-4d57-80dc-6220f629e7d5,15520,931,7362,2017
675,2743e55f-73eb-468b-8b13-ae352e196623,44766,907,2706,3953
676,e64770be-f108-45e0-aa08-d5d525f00c45,10104,82,4231,3907
677,4592dabe-d2fd-4ecb-abce-99e838d5375c,14350,69,6654,9089
678,8539f75b-99f1-4593-8659-57af455a8062,2217,829,6417,4333
679,115e1b5a-fe1a-4faf-8406-1af6ce64ca4d,12060,303,226,3423
680,5d72a9c0-8cec-4a0f-b201-da8d7fb436d0,2645,442,3334,2642
681,8f8a2ff9-649f-47f6-a63a-d151519b6d31,28754,852,3517,8438
682,457075f3-d1ad-4fec-aca9-22f0cf1ee494,35947,916,5836,9659
683,4f9dd8cd-b4bc-4f32-b4a1-b3481d1053e4,40251,345,2226,9702
684,e0f959f3-8280-43d1-b8b4-7704cea8f705,12456,646,6318,7780
685,43e01835-a865-4b33-8554-7e2310ee47b7,28113,717,9122,4516
686,a4a239ff-3020-4b63-b50b-4313dc449fa7,33362,861,7579,6029
687,73a7c4f8-d210-4235-bfb6-d542b5a212be,48820,419,9045,2943
688,f527693b-a0d9-40da-a0c9-38cb417de7c3,10344,551,4075,3867
689,147e55ed-3537-4bb7-a20e-bdb387961b7e,20153,449,9764,6477
690,7fe31a8d-d7c1-4cd3-a2f4-826cccabfbcd,45464,155,8203,2605
691,880875b1-f0ef-4e07-8c22-d46e9a1be2dc,5665,931,5538,8486
692,f8760744-7b7e-4002-a797-4ea82ff961c0,46448,445,2993,6129
693,7bcf9b7e-8617-424a-aae8-10d97ece44ae,38376,588,5583,8497
694,1f923b99-adba-4d8f-b42b-8f280518a3a5,29374,528,5478,2708
695,c07f454f-cd77-4bec-b8b6-56c9d88cd879,48045,529,6540,5021
696,c08ca239-c5b0-4afc-ba37-cba6f95381ae,14185,709,6945,2944
